WORD: kapağı, FREQ: 1
WORD: alem, FREQ: 2
WORD: kwai, FREQ: 2
WORD: köprüsü, FREQ: 2
WORD: becket, FREQ: 2
WORD: devrin, FREQ: 2
WORD: adamı, FREQ: 2
WORD: story, FREQ: 2
WORD: turning, FREQ: 2
WORD: point, FREQ: 2
WORD: kramer, FREQ: 2
WORD: sevgi, FREQ: 2
WORD: sözcükleri, FREQ: 2
WORD: kurtlarla, FREQ: 2
WORD: dans, FREQ: 2
WORD: kadın, FREQ: 2
WORD: schindler, FREQ: 2
WORD: listesi, FREQ: 2
WORD: yaşam, FREQ: 2
WORD: güzeli, FREQ: 2
WORD: saatler, FREQ: 2
WORD: kralın, FREQ: 2
WORD: dönüşü, FREQ: 2
WORD: sosyal, FREQ: 2
WORD: ağ, FREQ: 2
WORD: avcıları, FREQ: 2
WORD: dark, FREQ: 2
WORD: hayalet, FREQ: 2
WORD: manhattan, FREQ: 2
WORD: i̇nsanlık, FREQ: 2
WORD: eric, FREQ: 3
WORD: robin, FREQ: 3
WORD: wright, FREQ: 3
WORD: mykelti, FREQ: 3
WORD: los, FREQ: 3
WORD: bütçe, FREQ: 3
WORD: hasılat, FREQ: 3
WORD: çekilmiş, FREQ: 3
WORD: komedi, FREQ: 3
WORD: drama, FREQ: 3
WORD: sadece, FREQ: 3
WORD: georgia, FREQ: 3
WORD: kuzey, FREQ: 3
WORD: carolina, FREQ: 3
WORD: amerika, FREQ: 3
WORD: devletleri, FREQ: 3
WORD: gösterimde, FREQ: 3
WORD: akademi, FREQ: 3
WORD: ödül, FREQ: 3
WORD: küre, FREQ: 3
WORD: ödülleri, FREQ: 3
WORD: ödüller, FREQ: 3
WORD: aday, FREQ: 3
WORD: hakkında, FREQ: 3
WORD: sahneler, FREQ: 3
WORD: gerçek, FREQ: 3
WORD: çekimler, FREQ: 3
WORD: gişe, FREQ: 3
WORD: uyuşmazlık, FREQ: 3
WORD: bankta, FREQ: 3
WORD: çocukken, FREQ: 3
WORD: kazanır, FREQ: 3
WORD: benjamin, FREQ: 3
WORD: ölür, FREQ: 3
WORD: esnada, FREQ: 3
WORD: aldığı, FREQ: 3
WORD: kendisinin, FREQ: 3
WORD: çıkar, FREQ: 3
WORD: gelir, FREQ: 3
WORD: haline, FREQ: 3
WORD: başlarda, FREQ: 3
WORD: büyük, FREQ: 3
WORD: milyoner, FREQ: 3
WORD: olduğunu, FREQ: 3
WORD: kabul, FREQ: 3
WORD: küçük, FREQ: 3
WORD: karakter, FREQ: 3
WORD: farklı, FREQ: 3
WORD: romanına, FREQ: 3
WORD: kitabın, FREQ: 3
WORD: ağustos, FREQ: 3
WORD: devam, FREQ: 3
WORD: ilgili, FREQ: 3
WORD: i̇ki, FREQ: 3
WORD: pozitif, FREQ: 3
WORD: roger, FREQ: 3
WORD: hafta, FREQ: 3
WORD: günde, FREQ: 3
WORD: durum, FREQ: 3
WORD: yanı, FREQ: 3
WORD: sıra, FREQ: 3
WORD: night, FREQ: 3
WORD: romanın, FREQ: 3
WORD: and, FREQ: 3
WORD: back, FREQ: 3
WORD: future, FREQ: 3
WORD: adam, FREQ: 3
WORD: groom, FREQ: 4
WORD: roth, FREQ: 4
WORD: oyuncular, FREQ: 4
WORD: sinise, FREQ: 4
WORD: sally, FREQ: 4
WORD: field, FREQ: 4
WORD: alan, FREQ: 4
WORD: yapım, FREQ: 4
WORD: ler, FREQ: 4
WORD: temmuz, FREQ: 4
WORD: girdiği, FREQ: 4
WORD: aldı, FREQ: 4
WORD: yüksek, FREQ: 4
WORD: dallarında, FREQ: 4
WORD: altın, FREQ: 4
WORD: ödülü, FREQ: 4
WORD: şirketi, FREQ: 4
WORD: devletler, FREQ: 4
WORD: devamı, FREQ: 4
WORD: başlar, FREQ: 4
WORD: bacak, FREQ: 4
WORD: okul, FREQ: 4
WORD: başkan, FREQ: 4
WORD: john, FREQ: 4
WORD: esnasında, FREQ: 4
WORD: geri, FREQ: 4
WORD: döner, FREQ: 4
WORD: ardından, FREQ: 4
WORD: şekilde, FREQ: 4
WORD: verir, FREQ: 4
WORD: sonunda, FREQ: 4
WORD: bubba’nın, FREQ: 4
WORD: ana, FREQ: 4
WORD: oldu, FREQ: 4
WORD: sürüldü, FREQ: 4
WORD: yıl…100, FREQ: 4
WORD: müziği, FREQ: 4
WORD: yüzüklerin, FREQ: 4
WORD: görüntü, FREQ: 5
WORD: yılı, FREQ: 5
WORD: dünya, FREQ: 5
WORD: çekilmiştir, FREQ: 5
WORD: sahneleri, FREQ: 5
WORD: efektler, FREQ: 5
WORD: genelinde, FREQ: 5
WORD: elde, FREQ: 5
WORD: hasıla, FREQ: 5
WORD: aktör, FREQ: 5
WORD: zamanda, FREQ: 5
WORD: tüyü, FREQ: 5
WORD: hayat, FREQ: 5
WORD: annesi, FREQ: 5
WORD: olduğu, FREQ: 5
WORD: amerikan, FREQ: 5
WORD: blue, FREQ: 5
WORD: katılır, FREQ: 5
WORD: alır, FREQ: 5
WORD: tekrar, FREQ: 5
WORD: karşılaşır, FREQ: 5
WORD: kendisini, FREQ: 5
WORD: forrest’a, FREQ: 5
WORD: olur, FREQ: 5
WORD: kısa, FREQ: 5
WORD: rolünde, FREQ: 5
WORD: özel, FREQ: 5
WORD: üzerinde, FREQ: 5
WORD: oluşan, FREQ: 5
WORD: dolarlık, FREQ: 5
WORD: to, FREQ: 5
WORD: aşk, FREQ: 5
WORD: efendisi, FREQ: 5
WORD: robert, FREQ: 6
WORD: gary, FREQ: 6
WORD: paramount, FREQ: 6
WORD: süre, FREQ: 6
WORD: güney, FREQ: 6
WORD: kullanılmıştır, FREQ: 6
WORD: fazla, FREQ: 6
WORD: gösterime, FREQ: 6
WORD: gump’ın, FREQ: 6
WORD: fon, FREQ: 6
WORD: gün, FREQ: 6
WORD: hayatını, FREQ: 6
WORD: filmi, FREQ: 6
WORD: winston, FREQ: 7
WORD: yılında, FREQ: 7
WORD: görsel, FREQ: 7
WORD: birleşik, FREQ: 7
WORD: senaryo, FREQ: 7
WORD: teğmen, FREQ: 7
WORD: piyasaya, FREQ: 7
WORD: listesinde, FREQ: 7
WORD: zemeckis, FREQ: 8
WORD: milyon, FREQ: 8
WORD: dolar, FREQ: 8
WORD: aynı, FREQ: 8
WORD: olan, FREQ: 8
WORD: iyi, FREQ: 8
WORD: of, FREQ: 8
WORD: yönetmen, FREQ: 9
WORD: tarafından, FREQ: 9
WORD: birlikte, FREQ: 9
WORD: pek, FREQ: 9
WORD: filmde, FREQ: 9
WORD: bubba, FREQ: 9
WORD: karides, FREQ: 9
WORD: kuş, FREQ: 9
WORD: yer, FREQ: 9
WORD: tom, FREQ: 10
WORD: hanks, FREQ: 10
WORD: eder, FREQ: 11
WORD: dan, FREQ: 11
WORD: i̇yi, FREQ: 11
WORD: olarak, FREQ: 13
WORD: jenny, FREQ: 15
WORD: forrest’ın, FREQ: 15
WORD: kaynağı, FREQ: 16
WORD: ilk, FREQ: 16
WORD: filmin, FREQ: 18
WORD: değiştir, FREQ: 28
WORD: gump, FREQ: 30
WORD: film, FREQ: 38
WORD: the, FREQ: 40
WORD: forrest, FREQ: 51
